size,banner_width,banner_height,app_bundle,inventory_source,hour_of_day_utc,value
x,,,game.bubble.shooter.dragon.pop,GOOGLE_ADX,15,1.7742475944562706
x,,,game.bubble.shooter.dragon.pop,GOOGLE_ADX,16,1.7637847730249008
x,,,game.bubble.shooter.dragon.pop,GOOGLE_ADX,17,1.7602255664036317
x,,,game.bubble.shooter.dragon.pop,GOOGLE_ADX,18,1.6680429324195671
x,,,game.bubble.shooter.dragon.pop,GOOGLE_ADX,19,1.6132855811807771
x,,,game.bubble.shooter.dragon.pop,GOOGLE_ADX,20,1.3371546727462913
x,,,game.bubble.shooter.dragon.pop,GOOGLE_ADX,21,1.2125793966545226
x,,,game.bubble.shooter.dragon.pop,OPENX,20,0.0
x,,,game.bubble.shooter.dragon.pop,UNITY,4,0.5671840934273894
x,,,game.bubble.shooter.dragon.pop,UNITY,6,0.6742824360682678
x,,,game.bubble.shooter.dragon.pop,UNITY,8,0.619737457604933
x,,,game.bubble.shooter.dragon.pop,UNITY,9,0.8576948492268616
x,,,game.bubble.shooter.dragon.pop,UNITY,10,0.3730606410695698
x,,,game.bubble.shooter.dragon.pop,UNITY,11,0.960467979951868
x,,,game.bubble.shooter.dragon.pop,UNITY,12,0.960467979951868
x,,,game.bubble.shooter.dragon.pop,UNITY,13,1.022890351708421
x,,,game.bubble.shooter.dragon.pop,UNITY,14,1.1695839703890465
x,,,game.bubble.shooter.dragon.pop,UNITY,15,1.2114367654382048
x,,,game.bubble.shooter.dragon.pop,UNITY,16,1.2281251236558048
x,,,game.bubble.shooter.dragon.pop,UNITY,17,1.3449093548563618
x,,,game.bubble.shooter.dragon.pop,UNITY,18,1.452283233905991
x,,,game.bubble.shooter.dragon.pop,UNITY,19,0.9989826614179323
x,,,game.bubble.shooter.dragon.pop,UNITY,20,0.8155005680160934
x,,,game.bubble.shooter.dragon.pop,UNITY,21,0.6426221484612344
x,,,game.puzzle.woodypuzzle,GOOGLE_ADX,4,0.7000290352002114
x,,,game.puzzle.woodypuzzle,GOOGLE_ADX,5,0.7246805661633864
x,,,game.puzzle.woodypuzzle,GOOGLE_ADX,6,0.8945139678062571
x,,,game.puzzle.woodypuzzle,GOOGLE_ADX,7,1.0453020859803457
x,,,game.puzzle.woodypuzzle,GOOGLE_ADX,8,0.9930080679166137
x,,,game.puzzle.woodypuzzle,GOOGLE_ADX,9,0.8556118626622005
x,,,game.puzzle.woodypuzzle,GOOGLE_ADX,10,0.9137046770295271
x,,,game.puzzle.woodypuzzle,GOOGLE_ADX,12,1.2680873404026163
x,,,game.puzzle.woodypuzzle,GOOGLE_ADX,13,1.5356945759526037
x,,,game.puzzle.woodypuzzle,GOOGLE_ADX,14,1.7291891446244665
x,,,game.puzzle.woodypuzzle,GOOGLE_ADX,15,1.6918338755956759
x,,,game.puzzle.woodypuzzle,GOOGLE_ADX,16,1.6411359861538946
x,,,game.puzzle.woodypuzzle,GOOGLE_ADX,17,1.6279463381494461
x,,,game.puzzle.woodypuzzle,GOOGLE_ADX,18,1.5304905982164443
x,,,game.puzzle.woodypuzzle,GOOGLE_ADX,19,1.4156061633631039
x,,,game.puzzle.woodypuzzle,GOOGLE_ADX,20,1.2139678822915965
x,,,game.puzzle.woodypuzzle,GOOGLE_ADX,21,1.054392278199998
x,,,in.playsimple.wordtrip,UNITY,4,0.8537473527445959
x,,,in.playsimple.wordtrip,UNITY,6,0.7296879716028446
x,,,in.playsimple.wordtrip,UNITY,7,0.9509237188343532
x,,,in.playsimple.wordtrip,UNITY,8,0.8592495614775857
x,,,in.playsimple.wordtrip,UNITY,9,1.0561125515573773
x,,,in.playsimple.wordtrip,UNITY,10,0.43795335836370297
x,,,in.playsimple.wordtrip,UNITY,11,1.233673828735392
x,,,in.playsimple.wordtrip,UNITY,12,1.1808359154373125
x,,,in.playsimple.wordtrip,UNITY,13,1.0882457732337263
x,,,in.playsimple.wordtrip,UNITY,14,1.2816798380967303
x,,,in.playsimple.wordtrip,UNITY,15,1.806086188654639
x,,,in.playsimple.wordtrip,UNITY,18,0.9787107564350362
x,,,in.playsimple.wordtrip,UNITY,19,1.2103923391393006
x,,,in.playsimple.wordtrip,UNITY,20,1.0482042548690123
x,,,in.playsimple.wordtrip,UNITY,21,0.9599261720243517
x,,,io.voodoo.holeio,UNITY,4,0.6284630269937254
x,,,io.voodoo.holeio,UNITY,5,0.2632241512639953
x,,,io.voodoo.holeio,UNITY,6,0.5152057585471927
x,,,io.voodoo.holeio,UNITY,8,0.48358336445699646
x,,,io.voodoo.holeio,UNITY,10,0.8907011584097172
x,,,io.voodoo.holeio,UNITY,14,1.558858235831314
x,,,io.voodoo.holeio,UNITY,15,1.6654360967335107
x,,,io.voodoo.holeio,UNITY,16,1.6863408216603224
x,,,io.voodoo.holeio,UNITY,17,1.7297020626840398
x,,,io.voodoo.holeio,UNITY,18,1.3233419800203423
x,,,io.voodoo.holeio,UNITY,19,1.4685747633487978
x,,,io.voodoo.holeio,UNITY,20,1.197750641699784
x,,,io.voodoo.holeio,UNITY,21,1.0248654762734137
x,,,se.maginteractive.rumble.free,GOOGLE_ADX,14,2.0139805150297527
x,,,se.maginteractive.rumble.free,GOOGLE_ADX,15,2.135183974253636
x,,,se.maginteractive.rumble.free,GOOGLE_ADX,17,2.1907820534207514
x,,,se.maginteractive.rumble.free,GOOGLE_ADX,18,1.9798813283657752
x,,,se.maginteractive.rumble.free,GOOGLE_ADX,19,2.107369629800938
x,,,se.maginteractive.rumble.free,GOOGLE_ADX,20,1.4686077402652586
x,,,tv.peel.app,PULSEPOINT,11,0.24959506155327554
x,,,tv.peel.app,PULSEPOINT,15,0.29035446118453045
x,,,wp.wattpad,RUBICON,13,0.05517982945583557
x,,,wp.wattpad,RUBICON,18,0.06882585154654385
